"time{s}","pos{rev}","velocity{rad/s}","pwm"
1.18,0.08234528711847865,0.051436781124237205,6.767997516347001E-4
1.2,0.0825464214753575,0.06318822179551378,8.314239709936024E-4
1.22,0.08272923412951921,0.05743228912976916,7.556880148653837E-4
1.24,0.08279226325470088,0.019801183663287123,2.6054189030640947E-4
1.26,0.0828700428013545,0.024435165236657303,3.215153320612803E-4
1.28,0.0830152845261185,0.045629033551331216,6.003820204122528E-4
1.3,0.08308370394852953,0.02149459548093284,2.828236247491163E-4
1.32,0.0831109547180516,0.008561081733519878,1.1264581228315628E-4
1.34,0.0831041673065343,-0.0021323282159626663,-2.805695021003508E-5
1.36,0.08315508357849549,0.0159958185941407,2.1047129729132502E-4
1.38,0.08321754110323877,0.01962161008949471,2.5817908012493044E-4
1.4,0.08328230739462493,0.020346930521898846,2.677227700249848E-4
1.42,0.08325721992723495,-0.007881460324953491,-1.0370342532833541E-4
1.44,0.08327867276973287,0.006739609239009253,8.867906893433228E-5
1.46,0.08330943393225158,0.009663904218468468,1.2715663445353248E-4
1.48,0.08334205701681768,0.010248844281026981,1.3485321422403922E-4
1.5,0.08337505274383646,0.010365913360205347,1.363935968448072E-4
1.52,0.08331780722919786,-0.01798420882395881,-2.3663432663103697E-4
1.54,0.0833070242698277,-0.0033875665941250958,-4.457324465954073E-5
1.56,0.08339584984970236,0.027905378918508143,3.671760384014229E-4
1.58,0.08344008659186927,0.013897382421034913,1.828602950136173E-4
1.6,0.08338508979634675,-0.017277752878459566,-2.2733885366394164E-4
1.62,0.08337475709688622,-0.003246113271691914,-4.271201673278834E-5
1.64,0.0833733572166381,-4.3978535033838313E-4,-5.786649346557673E-6
1.66,0.08338413613194134,0.0033862961130319683,4.455652780305221E-5
1.68,0.08346247293449977,0.024610232342326302,3.238188466095566E-4
1.7,0.08369837273744007,0.07411010879005449,9.751330103954539E-4
1.72,0.08420429910382868,0.1589414555903806,0.002091334941978692
1.74,0.08493061892334126,0.22818010091374524,0.003002369748865069
1.76,0.08593663350501299,0.31604880191840723,0.004158536867347463
1.78,0.08740417369323876,0.4610413474177851,0.006066333518655067
1.8,0.08930279029508532,0.5964679968344767,0.007848263116243115
1.82,0.09169475435347098,0.7514576713475194,0.00988760093878315
1.84,0.09466473675672668,0.9330474899359119,0.012276940657051472
1.86,0.09821306847399215,1.1147412855460819,0.014667648494027394
1.88,0.10238683591048893,1.31122771162906,0.017252996205645528
1.9,0.10714890385952308,1.4960477684581093,0.019684839058659333
1.92,0.11259454475093168,1.7107985418537432,0.022510507129654515
1.94,0.1186828810500685,1.9127072589952299,0.025167200776253024
1.96,0.1254004041376565,2.110372118228623,0.02776805418721872
1.98,0.13272721660102899,2.30178602091612,0.03028665816994895
2,0.14071883309900982,2.5106403680363507,0.033034741684688826
2.02,0.14927584918432538,2.6882658870277107,0.03537191956615409
2.04,0.15831590299443726,2.8400166637903874,0.037368640313031415
2.06,0.16783282331175198,2.989828695367543,0.03933985125483609
2.08,0.17775285959910098,3.1164713123679744,0.041006201478525975
2.1,0.1880602705262615,3.238168644629873,0.04260748216618254
2.12,0.19857711108930068,3.303962905181904,0.043473196120814524
2.14,0.2093192707771178,3.3747489958934653,0.04440459205122981
2.16,0.22019392610015587,3.416373727317761,0.04495228588576001
2.18,0.23115906866783717,3.4448011336192326,0.04532633070551622
2.2,0.24201124818980194,3.4093127461642063,0.04485937823900272
2.22,0.2527443350939747,3.3718986968489992,0.0443670881164342
2.24,0.2632485986517333,3.3000117224425307,0.04342120687424382
2.26,0.2735618872966044,3.2400151841078193,0.04263177873826078
2.28,0.2835218010358568,3.128999183362329,0.04117104188634643
2.3,0.2930723601077164,3.0003966217829645,0.039478902918196904
2.32,0.3021082030988405,2.8386937959906366,0.037351234157771536
2.34,0.31060055223747784,2.6679501665662655,0.03510460745481928
2.36,0.31865057159306065,2.5289881668754535,0.033276160090466494
2.38,0.3260766475813987,2.332970576996235,0.030696981276266248
2.4,0.332863205135866,2.1320599356278693,0.02805342020562986
2.42,0.3389689407045827,1.9181734007442446,0.025239123694003218
2.44,0.34444552572680825,1.720519927258381,0.022638420095505016
2.46,0.349308627731764,1.5277885532426771,0.020102480963719437
2.48,0.35357857604312687,1.3414438246185703,0.01765057663971803
2.5,0.35729025854148816,1.1660594469309646,0.015342887459617954
2.52,0.36040633373727804,0.9789438943126759,0.012880840714640473
2.54,0.36295600921009663,0.8010041734445231,0.010539528597954251
2.56,0.3649993359955282,0.641930041799481,0.008446447918414222
2.58,0.36671115649350877,0.5377842700720401,0.00707610881673737
2.6,0.36815323576042763,0.4530425630846304,0.005961086356376716
2.62,0.3692675810725333,0.3500819046073563,0.004606340850096793
2.64,0.3701201368735682,0.26783830413063503,0.0035241882122451977
2.66,0.3709000171070781,0.24500660122745962,0.0032237710687823638
2.68,0.37163956371161533,0.2323354179801638,0.003057044973423208
2.7,0.3722162219194313,0.18116251893069482,0.0023837173543512476
2.72,0.37260547922871706,0.12228879032081146,0.0016090630305369928
2.74,0.3729830636472336,0.11862164353216383,0.0015608110991074187
2.76,0.37334541416535166,0.1138357725744314,0.0014978391128214657
2.78,0.3736273070034159,0.08855924691621754,0.0011652532488975991
2.8,0.3738156966313656,0.0591843471179192,7.787414094463053E-4
2.82,0.37399828919725003,0.05736314635824729,7.547782415558854E-4
2.84,0.3742184306391838,0.06915947367298667,9.099930746445615E-4
2.86,0.37442027908314685,0.06341255886926878,8.343757745956418E-4
2.88,0.3745023498681006,0.025783297508517388,3.3925391458575514E-4
2.9,0.3745088563493511,0.002044071369710674,2.689567591724571E-5
2.92,0.3746292727382551,0.037829924275278204,4.977621615168185E-4
2.94,0.37477247226988436,0.04498745965639171,5.91940258636733E-4
2.96,0.3748299135630619,0.018045714465939056,2.3744361139393493E-4
2.98,0.3748443988871093,0.0045506987611911845,5.987761527883138E-5
3,0.3748244884378474,-0.006255052113090831,-8.230331727751093E-5
3.02,0.37486221002458836,0.011850585978717205,1.5592876287785795E-4
3.04,0.37491145840559464,0.015471835197078811,2.0357677890893173E-4
3.06,0.37496301253251896,0.01619620664075113,2.1310798211514646E-4
3.08,0.37501502819569166,0.016341202529485597,2.150158227563894E-4
3.1,0.3749768205249877,-0.012003293759431054,-1.5793807578198756E-4
3.12,0.3749850791201299,0.0025945141827833844,3.413834451030769E-5
3.14,0.37495747308336747,-0.008672692228783977,-1.1411437143136812E-4
3.16,0.37495940571098074,6.071528712022664E-4,7.988853568450874E-6
3.18,0.37499517044001773,0.011235821000021306,1.4783975000028034E-4
3.2,0.3750994708394922,0.032766936875550316,4.31143906257241E-4
3.22,0.3753197531605481,0.06920373215447614,9.105754230852124E-4
3.24,0.37562171809812395,0.09486508295301053,0.0012482247756975071
3.26,0.37611483205552737,0.15491631859612046,0.002038372613106848
3.28,0.3766966428751248,0.1827812596626288,0.0024050165745082737
3.3,0.37753555139064077,0.263550882937881,0.003467774775498434
